county_fips,year,outage_event_uid,duration_hours,severe_weather_flag,outage_mean_customers,outage_max_customers
36047,2017,2017_71796,1.25,0,1668.8,3308.0
36047,2017,2017_71797,2.75,0,234.1818181818182,243.0
36047,2017,2017_71798,1.75,0,684.1428571428571,734.0
36047,2017,2017_71799,24.0,0,677.6770833333334,945.0
36047,2017,2017_71800,0.5,0,218.5,220.0
36047,2017,2017_71801,0.75,0,219.0,227.0
36047,2017,2017_71802,2.5,0,260.6,268.0
36047,2017,2017_71803,8.5,0,233.55882352941177,326.0
36047,2017,2017_71804,2.0,0,297.125,298.0
36047,2017,2017_71805,0.25,0,308.0,308.0
36047,2017,2017_71806,0.25,0,243.0,243.0
36047,2017,2017_71807,1.0,0,201.0,202.0
36047,2017,2017_71808,5.25,0,201.8571428571429,206.0
36047,2017,2017_71809,0.75,0,1114.6666666666667,1188.0
36047,2017,2017_71810,1.5,0,286.0,306.0
36047,2017,2017_71811,0.25,0,204.0,204.0
36047,2017,2017_71812,2.75,0,701.5454545454545,702.0
36047,2017,2017_71813,0.75,0,247.0,261.0
36047,2017,2017_71814,1.25,0,269.4,271.0
36047,2017,2017_71815,1.5,0,324.0,324.0
36047,2017,2017_71816,0.75,0,287.0,287.0
36047,2017,2017_71817,7.5,0,259.26666666666665,284.0
36047,2017,2017_71818,1.75,0,304.7142857142857,306.0
36047,2017,2017_71819,1.0,0,705.0,723.0
36047,2017,2017_71820,0.25,0,700.0,700.0
36047,2017,2017_71821,2.25,0,278.77777777777777,292.0
36047,2017,2017_71822,3.75,0,222.66666666666663,225.0
36047,2017,2017_71823,0.5,0,2883.0,2883.0
36047,2017,2017_71824,1.5,0,553.3333333333334,1239.0
36047,2017,2017_71825,3.0,0,217.0,252.0
36047,2017,2017_71826,2.25,0,215.77777777777777,221.0
36047,2017,2017_71827,2.5,0,682.2,1118.0
36047,2017,2017_71828,6.75,0,242.55555555555551,260.0
36047,2017,2017_71829,40.5,0,605.8456790123457,937.0
36047,2017,2017_71830,0.25,0,200.0,200.0
36047,2017,2017_71831,0.75,0,216.66666666666663,224.0
36047,2017,2017_71832,1.0,0,264.25,265.0
36047,2017,2017_71833,8.25,0,365.969696969697,394.0
36047,2017,2017_New York-2,2.5,0,682.2,1118.0
36047,2017,2017_New York-3,6.75,0,242.55555555555551,260.0
36047,2017,2017_New York-4,8.25,0,365.969696969697,394.0
36047,2018,2018_91079,0.75,0,745.6666666666666,746.0
36047,2018,2018_91080,0.25,0,505.0,505.0
36047,2018,2018_91081,0.75,0,403.0,505.0
36047,2018,2018_91082,0.25,0,323.0,323.0
36047,2018,2018_91083,2.0,0,373.875,411.0
36047,2018,2018_91084,0.5,0,238.5,249.0
36047,2018,2018_91085,2.5,0,421.1,447.0
36047,2018,2018_91086,0.25,0,446.0,446.0
36047,2018,2018_91087,0.5,0,220.0,220.0
36047,2018,2018_91088,1.25,0,229.6,249.0
36047,2018,2018_91089,0.25,0,240.0,240.0
36047,2018,2018_91090,0.25,0,248.0,248.0
36047,2018,2018_91091,7.0,0,275.2142857142857,321.0
36047,2018,2018_91092,1.25,0,318.4,385.0
36047,2018,2018_91093,0.75,0,469.0,521.0
36047,2018,2018_91094,4.5,0,297.77777777777777,476.0
36047,2018,2018_91095,2.5,0,258.2,301.0
36047,2018,2018_91096,1.25,0,246.4,258.0
36047,2018,2018_91097,0.25,0,257.0,257.0
36047,2018,2018_91098,0.5,0,240.5,258.0
36047,2018,2018_91099,0.5,0,214.5,219.0
36047,2018,2018_91100,1.5,0,215.83333333333337,231.0
36047,2018,2018_91101,49.75,0,293.1859296482412,432.0
36047,2018,2018_91102,1.5,0,208.66666666666663,214.0
36047,2018,2018_91103,6.5,0,316.96153846153845,336.0
36047,2018,2018_91104,0.75,0,400.6666666666667,420.0
36047,2018,2018_91105,0.25,0,544.0,544.0
36047,2018,2018_91106,7.5,0,459.26666666666665,522.0
36047,2018,2018_91107,1.25,0,436.8,506.0
36047,2018,2018_91108,9.25,0,248.35135135135135,253.0
36047,2018,2018_91109,0.75,0,938.3333333333334,946.0
36047,2018,2018_91110,0.75,0,214.0,219.0
36047,2018,2018_91111,0.5,0,206.0,206.0
36047,2018,2018_91112,0.5,0,229.0,230.0
36047,2018,2018_91113,0.25,0,201.0,201.0
36047,2018,2018_91114,0.25,0,200.0,200.0
36047,2018,2018_91115,35.0,0,512.7571428571429,1186.0
36047,2018,2018_91116,2.25,0,271.8888888888889,277.0
36047,2018,2018_91117,1.25,0,311.2,312.0
36047,2018,2018_91118,17.25,0,388.7826086956522,621.0
36047,2018,2018_91119,46.25,0,687.5081081081081,1192.0
36047,2018,2018_91120,3.5,0,214.07142857142856,222.0
36047,2018,2018_91121,0.25,0,210.0,210.0
36047,2018,2018_91122,0.5,0,201.0,202.0
36047,2018,2018_91123,5.0,0,619.85,1057.0
36047,2018,2018_91124,1.75,0,330.0,387.0
36047,2018,2018_91125,0.75,0,1392.0,1532.0
36047,2018,2018_91126,0.75,0,222.0,222.0
36047,2018,2018_91127,0.25,0,220.0,220.0
36047,2018,2018_91128,0.25,0,2866.0,2866.0
36047,2018,2018_91129,2.75,0,341.72727272727275,786.0
36047,2018,2018_91130,2.5,0,1078.3,1081.0
36047,2018,2018_91131,7.5,0,1059.4666666666667,1184.0
36047,2018,2018_91132,1.0,0,220.25,237.0
36047,2018,2018_91133,1.75,0,282.2857142857143,283.0
36047,2018,2018_91134,3.5,0,219.3571428571429,227.0
36047,2018,2018_91135,3.5,0,931.5,1382.0
36047,2018,2018_91136,1.0,0,269.25,270.0
36047,2018,2018_91137,3.25,0,264.38461538461536,269.0
36047,2018,2018_91138,0.75,0,971.6666666666666,995.0
36047,2018,2018_91139,0.75,0,780.0,1108.0
36047,2018,2018_91140,1.75,0,309.0,311.0
36047,2018,2018_91141,1.5,0,672.0,852.0
36047,2018,2018_91142,1.0,0,270.75,305.0
36047,2018,2018_91143,0.25,0,221.0,221.0
36047,2018,2018_91144,7.0,0,272.17857142857144,371.0
36047,2018,2018_91145,3.75,0,308.26666666666665,411.0
36047,2018,2018_91146,1.0,0,5130.75,6275.0
36047,2018,2018_91147,1.75,0,317.85714285714283,331.0
36047,2018,2018_91148,1.25,0,402.6,405.0
36047,2018,2018_91149,2.0,0,831.625,861.0
36047,2018,2018_91150,3.75,0,304.93333333333334,429.0
36047,2018,2018_91151,6.0,0,330.125,345.0
36047,2018,2018_91152,4.5,0,320.77777777777777,409.0
36047,2018,2018_91153,1.5,0,1020.3333333333334,1133.0
36047,2018,2018_91154,0.25,0,285.0,285.0
36047,2018,2018_91155,26.25,0,311.4952380952381,782.0
36047,2018,2018_91156,0.75,0,230.33333333333337,283.0
36047,2018,2018_91157,2.0,0,216.625,230.0
36047,2018,2018_91158,1.5,0,367.3333333333333,372.0
36047,2018,2018_91159,1.25,0,1097.6,1127.0
36047,2018,2018_91160,1.0,0,256.0,257.0
36047,2018,2018_91161,5.5,0,289.59090909090907,291.0
36047,2018,2018_91162,0.25,0,279.0,279.0
36047,2018,2018_91163,0.25,0,236.0,236.0
36047,2018,2018_91164,4.0,0,691.4375,947.0
36047,2018,2018_91165,38.25,0,429.16993464052285,633.0
36047,2018,2018_91166,2.75,0,343.6363636363636,566.0
36047,2018,2018_91167,7.0,0,270.7142857142857,312.0
36047,2018,2018_91168,1.0,0,201.25,202.0
36047,2018,2018_91169,1.5,0,582.6666666666666,585.0
36047,2018,2018_91170,0.25,0,240.0,240.0
36047,2018,2018_91171,4.25,0,244.64705882352945,266.0
36047,2018,2018_91172,4.75,0,221.1052631578947,236.0
36047,2018,2018_91173,2.0,0,427.25,453.0
36047,2018,2018_91174,2.0,0,600.0,609.0
36047,2018,2018_91175,0.75,0,1092.3333333333333,1096.0
36047,2018,2018_New York-0,0.75,1,938.3333333333334,946.0
36047,2018,2018_New York-1,0.75,1,938.3333333333334,946.0
36047,2018,2018_New York-10,3.75,1,304.93333333333334,429.0
36047,2018,2018_New York-13,0.75,0,745.6666666666666,746.0
36047,2018,2018_New York-4,0.75,1,1392.0,1532.0
36047,2018,2018_New York-5,0.75,1,938.3333333333334,946.0
36047,2018,2018_New York-6,17.25,0,388.7826086956522,621.0
36047,2018,2018_New York-7,0.75,1,1392.0,1532.0
36047,2018,2018_New York-8,0.75,1,938.3333333333334,946.0
36047,2018,2018_New York-9,1.75,0,309.0,311.0
36047,2019,2019_94053,6.5,0,683.8846153846154,723.0
36047,2019,2019_94054,0.75,0,263.0,264.0
36047,2019,2019_94055,0.25,0,256.0,256.0
36047,2019,2019_94056,1.25,0,257.6,258.0
36047,2019,2019_94057,0.5,0,201.0,202.0
36047,2019,2019_94058,0.5,0,200.0,200.0
36047,2019,2019_94059,2.0,0,207.625,213.0
36047,2019,2019_94060,2.25,0,894.2222222222222,1092.0
36047,2019,2019_94061,22.25,0,261.8876404494382,399.0
36047,2019,2019_94062,0.5,0,204.5,206.0
36047,2019,2019_94063,5.0,0,301.15,319.0
36047,2019,2019_94064,0.75,0,313.3333333333333,314.0
36047,2019,2019_94065,0.75,0,699.0,708.0
36047,2019,2019_94066,4.25,0,1600.7058823529412,2891.0
36047,2019,2019_94067,0.25,0,246.0,246.0
36047,2019,2019_94068,0.75,0,202.33333333333337,204.0
36047,2019,2019_94069,2.25,0,236.44444444444449,276.0
36047,2019,2019_94070,1.0,0,233.75,238.0
36047,2019,2019_94071,0.5,0,706.5,964.0
36047,2019,2019_94072,0.5,0,200.0,200.0
36047,2019,2019_94073,3.25,0,3643.3846153846152,3652.0
36047,2019,2019_94074,1.5,0,227.0,252.0
36047,2019,2019_94075,0.75,0,208.0,223.0
36047,2019,2019_94076,1.25,0,216.4,231.0
36047,2019,2019_94077,36.25,0,504.5931034482759,852.0
36047,2019,2019_94078,1.75,0,230.42857142857144,238.0
36047,2019,2019_94079,1.25,0,207.8,221.0
36047,2019,2019_94080,0.75,0,214.66666666666663,216.0
36047,2019,2019_94081,0.5,0,213.0,214.0
36047,2019,2019_94082,0.25,0,202.0,202.0
36047,2019,2019_94083,0.25,0,203.0,203.0
36047,2019,2019_94084,2.75,0,230.9090909090909,232.0
36047,2019,2019_94085,4.75,0,236.1052631578947,271.0
36047,2019,2019_94086,0.5,0,230.0,230.0
36047,2019,2019_94087,3.0,0,235.66666666666663,241.0
36047,2019,2019_94088,7.75,0,297.35483870967744,365.0
36047,2019,2019_94089,36.75,0,501.2517006802721,1045.0
36047,2019,2019_94090,0.25,0,3804.0,3804.0
36047,2019,2019_94091,10.0,0,501.35,782.0
36047,2019,2019_94092,70.5,0,629.4893617021277,948.0
36047,2019,2019_94093,5.0,0,381.45,524.0
36047,2019,2019_94094,0.75,0,240.33333333333337,241.0
36047,2019,2019_94095,2.25,0,214.0,227.0
36047,2019,2019_94096,1.25,0,243.4,246.0
36047,2019,2019_94097,1.0,0,376.75,596.0
36047,2019,2019_94098,2.0,0,658.125,927.0
36047,2019,2019_94099,1.0,0,267.0,267.0
36047,2019,2019_94100,2.25,0,230.66666666666663,236.0
36047,2019,2019_94101,0.25,0,206.0,206.0
36047,2019,2019_94102,2.5,0,202.0,207.0
36047,2019,2019_94103,0.5,0,200.0,200.0
36047,2019,2019_94104,0.25,0,211.0,211.0
36047,2019,2019_94105,2.25,0,1112.5555555555557,1126.0
36047,2019,2019_94106,4.75,0,271.4736842105263,314.0
36047,2019,2019_94107,0.25,0,207.0,207.0
36047,2019,2019_94108,11.0,0,238.47727272727272,272.0
36047,2019,2019_94109,8.5,0,260.3235294117647,290.0
36047,2019,2019_94110,1.25,0,641.2,643.0
36047,2019,2019_94111,2.0,0,742.75,1023.0
36047,2019,2019_94112,6.0,0,238.5,251.0
36047,2019,2019_94113,0.5,0,404.5,405.0
36047,2019,2019_94114,10.25,0,295.9512195121951,336.0
36047,2019,2019_94115,8.5,0,396.8529411764706,501.0
36047,2019,2019_94116,0.5,0,320.5,360.0
36047,2019,2019_94117,1.5,0,216.33333333333337,232.0
36047,2019,2019_94118,4.75,0,293.7368421052632,340.0
36047,2019,2019_94119,3.75,0,508.3333333333333,1230.0
36047,2019,2019_94120,5.75,0,237.56521739130432,273.0
36047,2019,2019_94121,6.25,0,354.64,520.0
36047,2019,2019_94122,0.25,0,296.0,296.0
36047,2019,2019_94123,2.25,0,290.3333333333333,346.0
36047,2019,2019_94124,0.25,0,211.0,211.0
36047,2019,2019_94125,1.5,0,228.0,234.0
36047,2019,2019_94126,0.25,0,216.0,216.0
36047,2019,2019_94127,29.25,0,14957.042735042734,35638.0
36047,2019,2019_94128,28.25,0,2943.8761061946902,7408.0
36047,2019,2019_94129,4.0,0,218.625,225.0
36047,2019,2019_94130,4.25,0,345.29411764705884,468.0
36047,2019,2019_94131,14.25,0,957.122807017544,1149.0
36047,2019,2019_94132,3.5,0,225.1428571428571,234.0
36047,2019,2019_94133,1.25,0,239.2,244.0
36047,2019,2019_94134,0.25,0,596.0,596.0
36047,2019,2019_94135,2.0,0,254.75,283.0
36047,2019,2019_94136,3.25,0,304.53846153846155,627.0
36047,2019,2019_94137,1.25,0,285.6,287.0
36047,2019,2019_94138,1.25,0,3787.6,3789.0
36047,2019,2019_94139,1.25,0,235.6,245.0
36047,2019,2019_94140,1.5,0,496.3333333333333,645.0
36047,2019,2019_94141,1.0,0,766.25,768.0
36047,2019,2019_94142,7.5,0,329.4,337.0
36047,2019,2019_94143,0.5,0,207.5,209.0
36047,2019,2019_94144,2.75,0,249.36363636363637,359.0
36047,2019,2019_94145,1.75,0,617.4285714285714,806.0
36047,2019,2019_94146,1.75,0,283.57142857142856,350.0
36047,2019,2019_94147,5.25,0,220.76190476190476,238.0
36047,2019,2019_94148,0.5,0,753.5,754.0
36047,2019,2019_94149,1.25,0,597.8,598.0
36047,2019,2019_94150,5.25,0,595.047619047619,596.0
36047,2019,2019_94151,2.25,0,232.77777777777777,235.0
36047,2019,2019_94152,2.0,0,4280.25,4548.0
36047,2019,2019_94153,2.25,0,273.55555555555554,278.0
36047,2019,2019_94154,6.0,0,222.66666666666663,227.0
36047,2019,2019_94155,19.75,0,691.8354430379746,1157.0
36047,2019,2019_94156,1.75,0,702.0,766.0
36047,2019,2019_94157,23.0,0,491.60869565217394,902.0
36047,2019,2019_94158,8.0,0,402.6875,511.0
36047,2019,2019_94159,1.0,0,310.0,337.0
36047,2019,2019_94160,1.5,0,210.83333333333337,216.0
36047,2019,2019_94161,2.0,0,280.0,325.0
36047,2019,2019_94162,0.25,0,201.0,201.0
36047,2019,2019_94163,8.5,0,248.55882352941177,321.0
36047,2019,2019_94164,10.0,0,430.775,460.0
36047,2019,2019_94165,7.5,0,332.7,379.0
36047,2019,2019_94166,1.25,0,314.6,334.0
36047,2019,2019_94167,1.25,0,235.2,252.0
36047,2019,2019_94168,1.25,0,201.8,202.0
36047,2019,2019_New York-0,5.25,1,220.76190476190476,238.0
36047,2019,2019_New York-1,28.25,1,2943.8761061946902,7408.0
36047,2019,2019_New York-2,1.25,0,243.4,246.0
36047,2019,2019_New York-3,1.75,0,283.57142857142856,350.0
36047,2019,2019_New York-4,5.25,1,220.76190476190476,238.0
36047,2019,2019_New York-5,5.25,0,220.76190476190476,238.0
36047,2020,2020_99734,1.75,0,618.4285714285714,677.0
36047,2020,2020_99735,2.25,0,279.3333333333333,309.0
36047,2020,2020_99736,4.75,0,220.0,246.0
36047,2020,2020_99737,0.25,0,329.0,329.0
36047,2020,2020_99738,1.75,0,219.57142857142856,224.0
36047,2020,2020_99739,0.25,0,200.0,200.0
36047,2020,2020_99740,1.0,0,202.25,203.0
36047,2020,2020_99741,0.5,0,543.0,543.0
36047,2020,2020_99742,1.0,0,256.25,257.0
36047,2020,2020_99743,1.75,0,293.42857142857144,406.0
36047,2020,2020_99744,5.25,0,515.4285714285714,885.0
36047,2020,2020_99745,0.25,0,220.0,220.0
36047,2020,2020_99746,0.25,0,202.0,202.0
36047,2020,2020_99747,0.5,0,1154.5,1156.0
36047,2020,2020_99748,12.0,0,325.25,561.0
36047,2020,2020_99749,6.75,0,301.3703703703704,349.0
36047,2020,2020_99750,1.75,0,365.57142857142856,1300.0
36047,2020,2020_99751,1.0,0,223.0,223.0
36047,2020,2020_99752,1.75,0,315.14285714285717,318.0
36047,2020,2020_99753,2.5,0,892.3,936.0
36047,2020,2020_99754,0.25,0,719.0,719.0
36047,2020,2020_99755,1.5,0,261.3333333333333,264.0
36047,2020,2020_99756,11.25,0,380.1555555555556,451.0
36047,2020,2020_99757,18.5,0,832.0675675675676,2524.0
36047,2020,2020_99758,1.75,0,466.42857142857144,503.0
36047,2020,2020_99759,0.75,0,313.6666666666667,353.0
36047,2020,2020_99760,3.0,0,211.91666666666663,239.0
36047,2020,2020_99761,0.25,0,216.0,216.0
36047,2020,2020_99762,5.0,0,525.8,727.0
36047,2020,2020_99763,0.25,0,1069.0,1069.0
36047,2020,2020_99764,3.75,0,312.1333333333333,345.0
36047,2020,2020_99765,10.5,0,256.9761904761905,327.0
36047,2020,2020_99766,16.75,0,821.2686567164179,995.0
36047,2020,2020_99767,4.75,0,215.1578947368421,302.0
36047,2020,2020_99768,1.5,0,379.1666666666667,405.0
36047,2020,2020_99769,8.75,0,744.0857142857143,906.0
36047,2020,2020_99770,32.5,0,632.6384615384616,1458.0
36047,2020,2020_99771,1.5,0,769.8333333333334,1331.0
36047,2020,2020_99772,2.5,0,315.1,332.0
36047,2020,2020_99773,0.5,0,219.0,221.0
36047,2020,2020_99774,12.75,0,313.19607843137254,1080.0
36047,2020,2020_99775,0.25,0,201.0,201.0
36047,2020,2020_99776,12.75,0,441.47058823529414,524.0
36047,2020,2020_99777,0.75,0,277.6666666666667,278.0
36047,2020,2020_99778,1.25,0,225.2,226.0
36047,2020,2020_99779,2.75,0,218.0909090909091,222.0
36047,2020,2020_99780,1.5,0,328.5,339.0
36047,2020,2020_99781,1.0,0,249.5,266.0
36047,2020,2020_99782,204.0,0,2669.7622549019607,23146.0
36047,2020,2020_99783,1.75,0,325.42857142857144,345.0
36047,2020,2020_99784,0.75,0,238.0,241.0
36047,2020,2020_99785,1.5,0,231.5,234.0
36047,2020,2020_99786,1.25,0,210.2,211.0
36047,2020,2020_99787,2.25,0,325.3333333333333,327.0
36047,2020,2020_99788,6.75,0,272.85185185185185,289.0
36047,2020,2020_99789,0.25,0,885.0,885.0
36047,2020,2020_99790,1.25,0,295.0,296.0
36047,2020,2020_99791,0.5,0,203.5,204.0
36047,2020,2020_99792,2.0,0,1273.5,1278.0
36047,2020,2020_99793,3.5,0,830.4285714285714,874.0
36047,2020,2020_99794,1.25,0,260.0,262.0
36047,2020,2020_99795,1.25,0,790.8,800.0
36047,2020,2020_99796,3.0,0,226.5,233.0
36047,2020,2020_99797,1.75,0,560.7142857142857,618.0
36047,2020,2020_99798,1.25,0,242.4,244.0
36047,2020,2020_99799,0.75,0,747.6666666666666,757.0
36047,2020,2020_99800,1.0,0,1050.5,1529.0
36047,2020,2020_99801,0.25,0,382.0,382.0
36047,2020,2020_99802,2.0,0,668.125,701.0
36047,2020,2020_99803,2.75,0,874.4545454545455,1773.0
36047,2020,2020_99804,0.75,0,878.0,898.0
36047,2020,2020_99805,1.25,0,533.6,540.0
36047,2020,2020_99806,1.25,0,217.6,218.0
36047,2020,2020_99807,0.5,0,805.0,805.0
36047,2020,2020_99808,1.75,0,207.71428571428572,212.0
36047,2020,2020_99809,10.0,0,340.375,471.0
36047,2020,2020_99810,135.25,0,1372.018484288355,2343.0
36047,2020,2020_99811,4.5,0,667.6111111111111,1175.0
36047,2020,2020_99812,3.0,0,243.25,257.0
36047,2020,2020_99813,3.0,0,224.5,228.0
36047,2020,2020_99814,7.0,0,209.82142857142856,213.0
36047,2020,2020_99815,2.25,0,207.55555555555551,210.0
36047,2020,2020_New York-0,5.25,1,515.4285714285714,885.0
36047,2020,2020_New York-1,0.5,0,1154.5,1156.0
36047,2020,2020_New York-10,10.5,0,256.9761904761905,327.0
36047,2020,2020_New York-12,1.25,1,260.0,262.0
36047,2020,2020_New York-2,10.5,0,256.9761904761905,327.0
36047,2020,2020_New York-3,204.0,1,2669.7622549019607,23146.0
36047,2020,2020_New York-4,1.5,0,769.8333333333334,1331.0
36047,2021,2021_98979,1.0,0,225.25,226.0
36047,2021,2021_98980,2.5,0,212.6,217.0
36047,2021,2021_98981,2.5,0,282.2,287.0
36047,2021,2021_98982,3.75,0,315.6666666666667,414.0
36047,2021,2021_98983,0.5,0,202.0,202.0
36047,2021,2021_98984,2.5,0,400.0,414.0
36047,2021,2021_98985,2.0,0,386.625,432.0
36047,2021,2021_98986,0.25,0,207.0,207.0
36047,2021,2021_98987,8.25,0,357.27272727272725,548.0
36047,2021,2021_98988,24.0,0,1140.875,1811.0
36047,2021,2021_98989,2.5,0,1488.3,1835.0
36047,2021,2021_98990,44.0,0,567.1931818181819,1024.0
36047,2021,2021_98991,27.25,0,379.57798165137615,580.0
36047,2021,2021_98992,4.0,0,256.3125,287.0
36047,2021,2021_98993,2.5,0,213.0,231.0
36047,2021,2021_98994,31.0,0,373.25,523.0
36047,2021,2021_98995,3.75,0,239.06666666666663,301.0
36047,2021,2021_98996,7.0,0,266.7142857142857,321.0
36047,2021,2021_98997,0.75,0,208.66666666666663,214.0
36047,2021,2021_98998,0.25,0,227.0,227.0
36047,2021,2021_98999,3.25,0,218.23076923076923,229.0
36047,2021,2021_99000,0.75,0,218.66666666666663,227.0
36047,2021,2021_99001,3.5,0,222.07142857142856,240.0
36047,2021,2021_99002,35.75,0,463.1888111888112,660.0
36047,2021,2021_99003,1.0,0,308.75,309.0
36047,2021,2021_99004,1.5,0,246.5,284.0
36047,2021,2021_99005,0.25,0,229.0,229.0
36047,2021,2021_99006,9.25,0,235.51351351351352,258.0
36047,2021,2021_99007,0.5,0,257.0,257.0
36047,2021,2021_99008,11.0,0,327.1136363636364,377.0
36047,2021,2021_99009,16.25,0,325.7076923076923,508.0
36047,2021,2021_99010,7.25,0,246.86206896551724,279.0
36047,2021,2021_99011,102.5,0,587.8243902439025,1173.0
36047,2021,2021_99012,0.5,0,234.5,246.0
36047,2021,2021_99013,4.5,0,246.94444444444449,275.0
36047,2021,2021_99014,2.25,0,210.22222222222223,220.0
36047,2021,2021_99015,2.25,0,371.77777777777777,379.0
36047,2021,2021_99016,0.5,0,218.0,218.0
36047,2021,2021_99017,0.5,0,385.0,391.0
36047,2021,2021_99018,1.25,0,618.6,708.0
36047,2021,2021_99019,3.5,0,236.07142857142856,244.0
36047,2021,2021_99020,1.0,0,343.0,343.0
36047,2021,2021_99021,1.75,0,679.2857142857143,719.0
36047,2021,2021_99022,1.75,0,306.42857142857144,310.0
36047,2021,2021_99023,1.5,0,381.0,668.0
36047,2021,2021_99024,1.25,0,691.0,767.0
36047,2021,2021_99025,0.25,0,3479.0,3479.0
36047,2021,2021_99026,7.5,0,441.4,506.0
36047,2021,2021_99027,2.75,0,262.6363636363636,266.0
36047,2021,2021_99028,0.5,0,203.0,203.0
36047,2021,2021_99029,11.25,0,335.31111111111113,425.0
36047,2021,2021_99030,1.0,0,452.5,453.0
36047,2021,2021_99031,0.75,0,267.0,267.0
36047,2021,2021_99032,1.75,0,772.2857142857143,786.0
36047,2021,2021_99033,1.5,0,1063.8333333333333,1070.0
36047,2021,2021_99034,0.75,0,201.0,201.0
36047,2021,2021_99035,17.5,0,507.22857142857146,588.0
36047,2021,2021_99036,4.0,0,592.0625,971.0
36047,2021,2021_99037,2.0,0,672.75,1014.0
36047,2021,2021_99038,4.25,0,477.7647058823529,493.0
36047,2021,2021_99039,1.75,0,799.0,807.0
36047,2021,2021_99040,0.5,0,277.0,277.0
36047,2021,2021_99041,11.0,0,444.6818181818182,803.0
36047,2021,2021_99042,0.25,0,237.0,237.0
36047,2021,2021_99043,0.5,0,200.5,201.0
36047,2021,2021_99044,0.25,0,234.0,234.0
36047,2021,2021_99045,2.5,0,253.8,315.0
36047,2021,2021_99046,1.75,0,665.1428571428571,1131.0
36047,2021,2021_99047,33.75,0,1397.1037037037038,2265.0
36047,2021,2021_99048,3.0,0,723.1666666666666,726.0
36047,2021,2021_99049,6.5,0,323.2692307692308,462.0
36047,2021,2021_99050,0.25,0,1852.0,1852.0
36047,2021,2021_99051,4.0,0,396.625,576.0
36047,2021,2021_99052,8.5,0,427.9117647058824,461.0
36047,2021,2021_99053,1.5,0,340.1666666666667,360.0
36047,2021,2021_99054,3.0,0,337.5,342.0
36047,2021,2021_99055,2.25,0,585.6666666666666,1079.0
36047,2021,2021_99056,0.5,0,410.0,410.0
36047,2021,2021_99057,1.25,0,281.8,282.0
36047,2021,2021_99058,2.75,0,260.8181818181818,263.0
36047,2021,2021_99059,6.0,0,233.20833333333337,234.0
36047,2021,2021_99060,0.75,0,232.0,232.0
36047,2021,2021_99061,2.75,0,222.0,266.0
36047,2021,2021_99062,0.25,0,274.0,274.0
36047,2021,2021_99063,10.0,0,393.175,436.0
36047,2021,2021_99064,5.75,0,336.4347826086956,436.0
36047,2021,2021_99065,0.75,0,404.0,410.0
36047,2021,2021_99066,8.75,0,296.77142857142854,544.0
36047,2021,2021_99067,5.25,0,244.1428571428571,257.0
36047,2021,2021_99068,3.5,0,234.42857142857144,253.0
36047,2021,2021_99069,0.25,0,200.0,200.0
36047,2021,2021_99070,11.0,0,284.84090909090907,319.0
36047,2021,2021_99071,3.25,0,480.38461538461536,635.0
36047,2021,2021_99072,6.0,0,306.0833333333333,376.0
36047,2021,2021_99073,0.25,0,1025.0,1025.0
36047,2021,2021_99074,1.75,0,272.85714285714283,293.0
36047,2021,2021_99075,7.25,0,328.48275862068965,366.0
36047,2021,2021_99076,3.5,0,266.7142857142857,286.0
36047,2021,2021_99077,12.25,0,337.2448979591837,513.0
36047,2021,2021_99078,1.25,0,241.8,248.0
36047,2021,2021_99079,31.75,0,847.9448818897638,1386.0
36047,2021,2021_99080,2.25,0,213.11111111111111,233.0
36047,2021,2021_99081,2.75,0,231.0,231.0
36047,2021,2021_99082,2.0,0,376.875,379.0
36047,2021,2021_99083,0.75,0,319.0,319.0
36047,2021,2021_99084,0.25,0,319.0,319.0
36047,2021,2021_99085,5.75,0,253.08695652173913,262.0
36047,2021,2021_99086,5.25,0,891.047619047619,1285.0
36047,2021,2021_99087,10.25,0,220.1219512195122,228.0
36047,2021,2021_99088,1.5,0,326.1666666666667,328.0
36047,2021,2021_99089,4.0,0,470.4375,486.0
36047,2021,2021_99090,0.5,0,392.5,393.0
36047,2021,2021_99091,0.25,0,941.0,941.0
36047,2021,2021_99092,1.0,0,674.0,674.0
36047,2021,2021_99093,1.25,0,211.4,213.0
36047,2021,2021_99094,3.75,0,396.8,507.0
36047,2021,2021_99095,1.5,0,1113.1666666666667,1114.0
36047,2021,2021_99096,1.0,0,329.25,389.0
36047,2021,2021_99097,2.25,0,209.0,211.0
36047,2021,2021_99098,2.0,0,206.0,207.0
36047,2021,2021_99099,1.5,0,3260.3333333333335,3262.0
36047,2021,2021_99100,0.75,0,416.0,510.0
36047,2021,2021_New York-0,0.25,0,1852.0,1852.0
36047,2021,2021_New York-3,1.5,0,1113.1666666666667,1114.0
36047,2021,2021_New York-7,2.25,0,371.77777777777777,379.0
36047,2021,2021_New York-8,11.0,0,444.6818181818182,803.0
36047,2022,2022_104727,3.0,0,347.4166666666667,348.0
36047,2022,2022_104728,2.75,0,296.6363636363636,342.0
36047,2022,2022_104729,25.5,0,356.6470588235294,650.0
36047,2022,2022_104730,0.5,0,214.0,214.0
36047,2022,2022_104731,0.5,0,200.5,201.0
36047,2022,2022_104732,6.25,0,243.6,286.0
36047,2022,2022_104733,30.25,0,519.8181818181819,812.0
36047,2022,2022_104734,1.5,0,1104.8333333333333,1222.0
36047,2022,2022_104735,12.5,0,428.84,728.0
36047,2022,2022_104736,1.0,0,204.25,206.0
