county_fips,year,outage_occurrence,outage_duration_mean,severe_weather_count,severe_weather_share,outage_mean_customers_mean,outage_max_customers_mean,county_name,year_centered,log_outage_occurrence,log_outage_duration_mean,log_outage_mean_customers,cvi_overall_mean,cvi_overall_p75,cvi_baseline_social_econ_mean,cvi_climate_all_mean,cvi_climate_extreme_events_mean,high_cvi_share,z_severe_weather_count,z_severe_weather_share,z_log_outage_mean_customers,z_cvi_overall_mean,z_cvi_overall_p75,z_cvi_baseline_social_econ_mean,z_cvi_climate_all_mean,z_cvi_climate_extreme_events_mean,z_high_cvi_share
36005,2014,6.0,1.125,0.0,0.0,410.76984126984127,468.3333333333333,Bronx,-4.5,1.9459101490553132,0.7537718023763802,6.020464555558792,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.42641483098661404,-0.5314892095270635,-0.7176369272797484,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.0597528247202126,-0.7131482916488626,1.9320061958838068
36005,2015,69.0,1.6597222222222223,0.0,0.0,625.1088700511393,681.5972222222222,Bronx,-3.5,4.248495242049359,0.9782216896046454,6.439524269798555,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.42641483098661404,-0.5314892095270635,-0.004062499199527871,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.0597528247202126,-0.7131482916488626,1.9320061958838068
36005,2016,76.0,2.067073170731707,0.0,0.0,585.6602466426098,713.1056910569106,Bronx,-2.5,4.343805421853684,1.1207237422755407,6.374445856081386,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.42641483098661404,-0.5314892095270635,-0.1148779516770888,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.0597528247202126,-0.7131482916488626,1.9320061958838068
36005,2017,64.0,2.2421875,0.0,0.0,578.8290965522657,692.734375,Bronx,-1.5,4.174387269895637,1.1762482563110812,6.362733399002565,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.42641483098661404,-0.5314892095270635,-0.13482191092069232,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.0597528247202126,-0.7131482916488626,1.9320061958838068
36005,2018,105.0,4.246710526315789,46443.0,0.4506578947368421,2189.097198095973,2632.8848684210525,Bronx,-0.5,4.663439094112067,1.6576013138127232,7.691701204517889,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,1.9262057932485004,2.471482465546703,2.1281430306700653,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.0597528247202126,-0.7131482916488626,1.9320061958838068
36005,2019,78.0,2.517699115044248,12882.0,0.336283185840708,580.0619606382289,751.5575221238938,Bronx,0.5,4.3694478524670215,1.257807115382046,6.364857395981986,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,0.22613687500560747,1.7093433458926222,-0.1312051711618158,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.0597528247202126,-0.7131482916488626,1.9320061958838068
36005,2020,105.0,9.5875,3729.0,0.09166666666666666,992.8199519903478,1545.7,Bronx,1.5,4.663439094112067,2.3596740599781727,6.901556055431118,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.23751828451518148,0.07933422608404818,0.7826847255623516,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.0597528247202126,-0.7131482916488626,1.9320061958838068
36005,2021,106.0,4.139908256880734,0.0,0.0,446.163406284365,524.7798165137615,Bronx,2.5,4.672828834461906,1.6370352304518927,6.102924089969419,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.42641483098661404,-0.5314892095270635,-0.577224921287784,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.0597528247202126,-0.7131482916488626,1.9320061958838068
36005,2022,155.0,2.1566820276497696,20679.0,0.28110599078341014,537.8654886621124,591.2626728110599,Bronx,3.5,5.049856007249537,1.1495214847217656,6.289465982551264,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,0.6211023812640574,1.3416685402313517,-0.2595815883952955,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.0597528247202126,-0.7131482916488626,1.9320061958838068
36005,2023,101.0,1.9225663716814159,1017.0,0.02654867256637168,710.138794097632,766.8938053097345,Bronx,4.5,4.624972813284271,1.072462124690094,6.566867620453617,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.3748975910398597,-0.3545813762044567,0.21277762053938554,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.0597528247202126,-0.7131482916488626,1.9320061958838068
36047,2014,7.0,1.0714285714285714,0.0,0.0,607.6678571428571,627.4285714285714,Brooklyn,-4.5,2.0794415416798357,0.7282385003712154,6.411272728360341,0.5076602318928857,0.530861117550339,0.5859957100040735,0.4706883343823766,0.38631741407448117,0.25229960578186594,-0.42641483098661404,-0.5314892095270635,-0.05216919339877892,0.32750739913038424,0.2766753245430277,0.11485106234907058,0.12901449892102854,-0.4665525305475867,-0.06704745828641666
36047,2015,142.0,5.8270547945205475,0.0,0.0,537.2961087069775,756.6164383561644,Brooklyn,-3.5,4.962844630259907,1.9208933645531279,6.288408796685085,0.5076602318928857,0.530861117550339,0.5859957100040735,0.4706883343823766,0.38631741407448117,0.25229960578186594,-0.42641483098661404,-0.5314892095270635,-0.2613817633445916,0.32750739913038424,0.2766753245430277,0.11485106234907058,0.12901449892102854,-0.4665525305475867,-0.06704745828641666
36047,2016,106.0,3.422514619883041,0.0,0.0,737.1006807924083,844.2690058479532,Brooklyn,-2.5,4.672828834461906,1.4867084528423913,6.6040802391335385,0.5076602318928857,0.530861117550339,0.5859957100040735,0.4706883343823766,0.38631741407448117,0.25229960578186594,-0.42641483098661404,-0.5314892095270635,0.2761432273719713,0.32750739913038424,0.2766753245430277,0.11485106234907058,0.12901449892102854,-0.4665525305475867,-0.06704745828641666
36047,2017,92.0,5.723118279569892,0.0,0.0,383.25815043465565,477.5268817204301,Brooklyn,-1.5,4.532599493153256,1.9055520766044725,5.951314593474571,0.5076602318928857,0.530861117550339,0.5859957100040735,0.4706883343823766,0.38631741407448117,0.25229960578186594,-0.42641483098661404,-0.5314892095270635,-0.835385407912238,0.32750739913038424,0.2766753245430277,0.11485106234907058,0.12901449892102854,-0.4665525305475867,-0.06704745828641666
36047,2018,107.0,3.295698924731183,63924.0,0.3010752688172043,405.08202705429807,453.4874551971326,Brooklyn,-0.5,4.68213122712422,1.4576142720530734,6.006555176274542,0.5076602318928857,0.530861117550339,0.5859957100040735,0.4706883343823766,0.38631741407448117,0.25229960578186594,2.811724840946841,1.4747343913070863,-0.7413218032781864,0.32750739913038424,0.2766753245430277,0.11485106234907058,0.12901449892102854,-0.4665525305475867,-0.06704745828641666
36047,2019,122.0,5.624113475177305,12937.0,0.12056737588652482,684.1298291410617,1116.9716312056737,Brooklyn,0.5,4.812184355372417,1.8907165478506744,6.529608351896173,0.5076602318928857,0.530861117550339,0.5859957100040735,0.4706883343823766,0.38631741407448117,0.25229960578186594,0.22892295976182328,0.271914922417919,0.14933257834582028,0.32750739913038424,0.2766753245430277,0.11485106234907058,0.12901449892102854,-0.4665525305475867,-0.06704745828641666
36047,2020,89.0,12.831683168316832,7610.0,0.09900990099009901,533.9152509348759,1465.118811881188,Brooklyn,1.5,4.499809670330265,2.6269618424157026,6.2821083248803795,0.5076602318928857,0.530861117550339,0.5859957100040735,0.4706883343823766,0.38631741407448117,0.25229960578186594,-0.040922012899297956,0.12826607646153604,-0.2721101999179667,0.32750739913038424,0.2766753245430277,0.11485106234907058,0.12901449892102854,-0.4665525305475867,-0.06704745828641666
36047,2021,126.0,5.374074074074074,0.0,0.0,465.7865921930661,546.2,Brooklyn,2.5,4.844187086458591,1.8522388372131646,6.145872177191552,0.5076602318928857,0.530861117550339,0.5859957100040735,0.4706883343823766,0.38631741407448117,0.25229960578186594,-0.42641483098661404,-0.5314892095270635,-0.5040929648259934,0.32750739913038424,0.2766753245430277,0.11485106234907058,0.12901449892102854,-0.4665525305475867,-0.06704745828641666
36047,2022,190.0,2.7140151515151514,44899.0,0.22348484848484848,358.7492312963378,414.3030303030303,Brooklyn,3.5,5.25227342804663,1.3121135424900847,5.885407208993374,0.5076602318928857,0.530861117550339,0.5859957100040735,0.4706883343823766,0.38631741407448117,0.25229960578186594,1.847992795728551,0.9577084227479609,-0.9476124309100276,0.32750739913038424,0.2766753245430277,0.11485106234907058,0.12901449892102854,-0.4665525305475867,-0.06704745828641666
36047,2023,59.0,3.745833333333333,0.0,0.0,347.03924569951215,422.0833333333333,Brooklyn,4.5,4.0943445622221,1.557267040105191,5.852315248414451,0.5076602318928857,0.530861117550339,0.5859957100040735,0.4706883343823766,0.38631741407448117,0.25229960578186594,-0.42641483098661404,-0.5314892095270635,-1.003961385585848,0.32750739913038424,0.2766753245430277,0.11485106234907058,0.12901449892102854,-0.4665525305475867,-0.06704745828641666
36061,2014,0.0,,0.0,0.0,,,Manhattan,-4.5,0.0,,,0.446013671579636,0.4859475330910725,0.46239764506327696,0.45105250662787566,0.42601836244896674,0.09027777777777778,-0.42641483098661404,-0.5314892095270635,,-1.4732298889330053,-1.1861498822438452,-1.0603054537390293,-0.5411682166038982,0.1498330672820134,-0.7266169599872581
36061,2015,71.0,4.654605263157895,0.0,0.0,360.96155488891833,406.5394736842105,Manhattan,-3.5,4.276666119016055,1.7324703039766276,5.891538004221629,0.446013671579636,0.4859475330910725,0.46239764506327696,0.45105250662787566,0.42601836244896674,0.09027777777777778,-0.42641483098661404,-0.5314892095270635,-0.9371729194274809,-1.4732298889330053,-1.1861498822438452,-1.0603054537390293,-0.5411682166038982,0.1498330672820134,-0.7266169599872581
36061,2016,30.0,4.908333333333333,0.0,0.0,383.0021288743593,423.3,Manhattan,-2.5,3.4339872044851463,1.7763637837500814,5.950648096516003,0.446013671579636,0.4859475330910725,0.46239764506327696,0.45105250662787566,0.42601836244896674,0.09027777777777778,-0.42641483098661404,-0.5314892095270635,-0.8365203182122887,-1.4732298889330053,-1.1861498822438452,-1.0603054537390293,-0.5411682166038982,0.1498330672820134,-0.7266169599872581
36061,2017,29.0,3.8017241379310347,0.0,0.0,255.435800685096,296.17241379310343,Manhattan,-1.5,3.4011973816621555,1.5689750488209193,5.5468783435564015,0.446013671579636,0.4859475330910725,0.46239764506327696,0.45105250662787566,0.42601836244896674,0.09027777777777778,-0.42641483098661404,-0.5314892095270635,-1.5240590167649104,-1.4732298889330053,-1.1861498822438452,-1.0603054537390293,-0.5411682166038982,0.1498330672820134,-0.7266169599872581
36061,2018,0.0,,0.0,0.0,,,Manhattan,-0.5,0.0,,,0.446013671579636,0.4859475330910725,0.46239764506327696,0.45105250662787566,0.42601836244896674,0.09027777777777778,-0.42641483098661404,-0.5314892095270635,,-1.4732298889330053,-1.1861498822438452,-1.0603054537390293,-0.5411682166038982,0.1498330672820134,-0.7266169599872581
36061,2019,3.0,4.916666666666667,0.0,0.0,236.09717868338558,247.33333333333334,Manhattan,0.5,1.3862943611198906,1.777773227253315,5.468470093731839,0.446013671579636,0.4859475330910725,0.46239764506327696,0.45105250662787566,0.42601836244896674,0.09027777777777778,-0.42641483098661404,-0.5314892095270635,-1.6575724997462922,-1.4732298889330053,-1.1861498822438452,-1.0603054537390293,-0.5411682166038982,0.1498330672820134,-0.7266169599872581
36061,2020,21.0,2.668032786885246,13248.0,0.7540983606557377,7860.538554512427,54242.54098360656,Manhattan,1.5,3.091042453358316,1.2996554929816535,8.969737611116638,0.446013671579636,0.4859475330910725,0.46239764506327696,0.45105250662787566,0.42601836244896674,0.09027777777777778,0.24467700265606182,4.493466624412334,4.304382041281863,-1.4732298889330053,-1.1861498822438452,-1.0603054537390293,-0.5411682166038982,0.1498330672820134,-0.7266169599872581
36061,2021,42.0,4.659574468085107,0.0,0.0,373.86923353521956,435.1489361702128,Manhattan,2.5,3.7612001156935624,1.7333487070716405,5.926577254583993,0.446013671579636,0.4859475330910725,0.46239764506327696,0.45105250662787566,0.42601836244896674,0.09027777777777778,-0.42641483098661404,-0.5314892095270635,-0.8775081218149426,-1.4732298889330053,-1.1861498822438452,-1.0603054537390293,-0.5411682166038982,0.1498330672820134,-0.7266169599872581
36061,2022,44.0,1.6712328767123288,7776.0,0.3698630136986301,1052.8805378156064,1063.86301369863,Manhattan,3.5,3.8066624897703196,0.9825401174153556,6.960234380946725,0.446013671579636,0.4859475330910725,0.46239764506327696,0.45105250662787566,0.42601836244896674,0.09027777777777778,-0.03251310254417385,1.9331034821043207,0.8826021147737321,-1.4732298889330053,-1.1861498822438452,-1.0603054537390293,-0.5411682166038982,0.1498330672820134,-0.7266169599872581
36061,2023,22.0,2.5217391304347827,0.0,0.0,313.7778305983259,330.17391304347825,Manhattan,4.5,3.1354942159291497,1.258954938743289,5.751867090296942,0.446013671579636,0.4859475330910725,0.46239764506327696,0.45105250662787566,0.42601836244896674,0.09027777777777778,-0.42641483098661404,-0.5314892095270635,-1.1750044005662932,-1.4732298889330053,-1.1861498822438452,-1.0603054537390293,-0.5411682166038982,0.1498330672820134,-0.7266169599872581
