county_fips,year,month,outage_occurrence,outage_duration_mean,severe_weather_count,severe_weather_share,outage_mean_customers_mean,outage_max_customers_mean,county_name,year_centered,days_in_month,log_days,log_outage_occurrence,log_outage_duration_mean,log_outage_mean_customers,cvi_overall_mean,cvi_overall_p75,cvi_baseline_social_econ_mean,cvi_climate_all_mean,cvi_climate_extreme_events_mean,high_cvi_share,z_severe_weather_count,z_severe_weather_share,z_log_outage_mean_customers,z_cvi_overall_mean,z_cvi_overall_p75,z_cvi_baseline_social_econ_mean,z_cvi_climate_all_mean,z_cvi_climate_extreme_events_mean,z_high_cvi_share
36005,2015,6,7.0,1.7142857142857142,0.0,0.0,332.2125850340136,342.85714285714283,Bronx,-3.5,30,3.4011973816621555,2.0794415416798357,0.9985288301111271,5.808780679789536,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,-0.9292485636682206,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2015,7,20.0,1.525,0.0,0.0,645.7139851814852,723.35,Bronx,-3.5,31,3.4339872044851463,3.044522437723423,0.9262410627273231,6.471904133673314,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,0.4233064073992804,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2015,8,4.0,0.625,0.0,0.0,535.3125,535.5,Bronx,-3.5,31,3.4339872044851463,1.6094379124341003,0.4855078157817008,6.28471701356734,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,0.041505902023824114,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2015,9,2.0,1.125,0.0,0.0,700.4166666666667,900.0,Bronx,-3.5,30,3.4011973816621555,1.0986122886681098,0.7537718023763802,6.553102099423576,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,0.5889237016947323,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2015,10,4.0,1.25,0.0,0.0,395.71875,475.0,Bronx,-3.5,31,3.4339872044851463,1.6094379124341003,0.8109302162163288,5.983227591339053,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,-0.5734339170563926,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2015,11,0.0,,0.0,0.0,,,Bronx,-3.5,30,3.4011973816621555,0.0,,,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2015,12,3.0,1.25,0.0,0.0,599.3174603174604,607.3333333333334,Bronx,-3.5,31,3.4339872044851463,1.3862943611198906,0.8109302162163288,6.3974586158209155,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,0.27146189842402807,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2016,1,7.0,2.8214285714285716,0.0,0.0,458.5477293620151,518.8571428571429,Bronx,-2.5,31,3.4339872044851463,2.0794415416798357,1.3406243242867022,6.13024280878879,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,-0.27357095485891575,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2016,2,8.0,2.6875,0.0,0.0,547.897686990429,690.375,Bronx,-2.5,29,3.367295829986474,2.1972245773362196,1.3049487216659381,6.307912061647218,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,0.0888162141547647,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2016,3,5.0,1.35,0.0,0.0,673.4851648351648,751.8,Bronx,-2.5,31,3.4339872044851463,1.791759469228055,0.8544153281560676,6.513949681091869,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,0.5090655731159389,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2016,4,2.0,1.875,0.0,0.0,694.7222222222222,731.5,Bronx,-2.5,30,3.4011973816621555,1.0986122886681098,1.0560526742493137,6.544950474667868,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,0.572297053186018,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2016,5,2.0,2.5,0.0,0.0,453.20000000000005,506.0,Bronx,-2.5,31,3.4339872044851463,1.0986122886681098,1.252762968495368,6.118537629671458,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,-0.2974456920736204,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2016,6,9.0,2.7777777777777777,0.0,0.0,545.5602146391619,743.5555555555555,Bronx,-2.5,30,3.4011973816621555,2.302585092994046,1.329135947279942,6.303644483869313,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,0.0801117512012731,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2016,7,16.0,2.21875,0.0,0.0,756.9607582521645,998.8125,Bronx,-2.5,31,3.4339872044851463,2.833213344056216,1.1689930854299093,6.630631614186375,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,0.7470585557444784,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2016,8,12.0,2.1041666666666665,0.0,0.0,738.7600111389585,871.75,Bronx,-2.5,31,3.4339872044851463,2.5649493574615367,1.1327452950375683,6.606325824326913,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,0.6974826936518395,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2016,9,8.0,1.6875,0.0,0.0,428.5575980392157,464.125,Bronx,-2.5,30,3.4011973816621555,2.1972245773362196,0.9886113934537812,6.062755837297354,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,-0.4112223050538524,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2016,10,5.0,1.35,0.0,0.0,850.46,920.2,Bronx,-2.5,31,3.4339872044851463,1.791759469228055,0.8544153281560676,6.746952523074501,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,0.9843151670651511,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2016,11,2.0,1.125,0.0,0.0,560.5625,634.5,Bronx,-2.5,30,3.4011973816621555,1.0986122886681098,0.7537718023763802,6.330723076977878,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,0.1353432250754023,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2016,12,0.0,,0.0,0.0,,,Bronx,-2.5,31,3.4339872044851463,0.0,,,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2017,1,5.0,1.2,0.0,0.0,472.9333333333333,694.6,Bronx,-1.5,31,3.4339872044851463,1.791759469228055,0.7884573603642702,6.161066664827273,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,-0.21070036949785748,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2017,2,3.0,4.666666666666667,0.0,0.0,1088.1301416623999,1306.6666666666667,Bronx,-1.5,28,3.332204510175204,1.3862943611198906,1.7346010553881064,6.993134621451498,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,1.4864461337765082,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2017,3,8.0,1.84375,0.0,0.0,477.82190860215053,489.75,Bronx,-1.5,31,3.4339872044851463,2.1972245773362196,1.0451236037171234,6.1713287299514175,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,-0.1897691128581059,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2017,4,5.0,2.1,0.0,0.0,415.43950216450213,628.4,Bronx,-1.5,30,3.4011973816621555,1.791759469228055,1.1314021114911006,6.031741198150315,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,-0.4744820255606538,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2017,5,7.0,1.8571428571428572,0.0,0.0,414.21733821733824,429.42857142857144,Bronx,-1.5,31,3.4339872044851463,2.0794415416798357,1.0498221244986776,6.028802089692087,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,-0.48047684557855536,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2017,6,10.0,1.95,0.0,0.0,962.2983333333334,1195.3,Bronx,-1.5,30,3.4011973816621555,2.3978952727983707,1.0818051703517284,6.870363159598408,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,1.2360325040638651,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2017,7,5.0,2.1,0.0,0.0,400.17928571428575,434.0,Bronx,-1.5,31,3.4339872044851463,1.791759469228055,1.1314021114911006,5.994408423933043,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,-0.5506286752615126,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2017,8,4.0,2.5,0.0,0.0,488.0785714285714,717.0,Bronx,-1.5,31,3.4339872044851463,1.6094379124341003,1.252762968495368,6.192523154335622,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,-0.14653941876136467,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2017,9,3.0,2.5,0.0,0.0,367.5555555555555,375.0,Bronx,-1.5,30,3.4011973816621555,1.3862943611198906,1.252762968495368,5.909591461610833,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,-0.7236275389691095,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2017,10,4.0,2.125,0.0,0.0,593.2700320512821,638.75,Bronx,-1.5,31,3.4339872044851463,1.6094379124341003,1.1394342831883648,6.38733381547657,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,0.25081061704255114,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2017,11,3.0,1.6666666666666667,0.0,0.0,432.8055555555555,433.0,Bronx,-1.5,30,3.4011973816621555,1.3862943611198906,0.9808292530117263,6.072596405031736,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,-0.3911507652382854,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2017,12,7.0,3.4642857142857144,0.0,0.0,609.4790616246498,700.8571428571429,Bronx,-1.5,31,3.4339872044851463,2.0794415416798357,1.4961092271270973,6.41424399586948,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,0.3056985840562067,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2018,1,18.0,1.2916666666666667,0.0,0.0,785.9708333333333,1210.1666666666667,Bronx,-0.5,31,3.4339872044851463,2.9444389791664403,0.8292793548845253,6.668191187163087,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,0.8236678007399486,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2018,2,3.0,1.8333333333333333,0.0,0.0,507.63888888888886,633.3333333333334,Bronx,-0.5,28,3.332204510175204,1.3862943611198906,1.041453874828161,6.231738312685604,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,-0.06655332106444474,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2018,3,21.0,11.464285714285714,4.0,0.19047619047619047,2691.5267989128274,3664.9523809523807,Bronx,-0.5,31,3.4339872044851463,3.091042453358316,2.522867412027223,7.898235362151977,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,7.630372894168924,3.4842839184842114,3.3325556311580784,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2018,4,10.0,1.4,1.0,0.1,805.1525062656641,841.8,Bronx,-0.5,30,3.4011973816621555,2.3978952727983707,0.8754687373538999,6.69227293833708,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,1.7255271463167905,1.7186965317114176,0.8727866971861956,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2018,5,7.0,2.5,2.0,0.2857142857142857,639.4275710284113,816.2857142857143,Bronx,-0.5,31,3.4339872044851463,2.0794415416798357,1.252762968495368,6.462136033019691,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,3.6938090622675017,5.342796957192415,0.40338267672806744,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2018,6,6.0,2.2083333333333335,0.0,0.0,689.5429487179487,826.0,Bronx,-0.5,30,3.4011973816621555,1.9459101490553132,1.1657515915057384,6.537478170361744,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,0.5570559962223661,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2018,7,9.0,4.0,0.0,0.0,496.8319664592128,678.3333333333334,Bronx,-0.5,31,3.4339872044851463,2.302585092994046,1.6094379124341003,6.210262603338245,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,-0.11035674449163246,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2018,8,12.0,4.0,0.0,0.0,390.425634748849,447.75,Bronx,-0.5,31,3.4339872044851463,2.5649493574615367,1.6094379124341003,5.969795547832215,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,-0.6008308928538326,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2018,9,9.0,1.3333333333333333,0.0,0.0,573.7191798941799,584.2222222222222,Bronx,-0.5,30,3.4011973816621555,2.302585092994046,0.8472978603872036,6.3538815387069,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,0.18257891301617998,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2018,10,2.0,2.5,0.0,0.0,865.4797979797979,972.0,Bronx,-0.5,31,3.4339872044851463,1.0986122886681098,1.252762968495368,6.764438794377004,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,1.0199814416285309,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2018,11,2.0,0.375,0.0,0.0,1444.5,1444.5,Bronx,-0.5,30,3.4011973816621555,1.0986122886681098,0.3184537311185346,7.2762105614564,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,2.06382847125954,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2018,12,6.0,1.375,0.0,0.0,440.0833333333333,446.0,Bronx,-0.5,31,3.4339872044851463,1.9459101490553132,0.8649974374866045,6.089233822069987,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,-0.35721587575576996,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2019,1,3.0,1.9166666666666667,0.0,0.0,286.03205128205127,310.6666666666667,Bronx,0.5,31,3.4339872044851463,1.3862943611198906,1.0704414117014134,5.659593886465161,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,-1.2335408304349897,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
36005,2019,2,10.0,1.95,0.0,0.0,551.8757469654529,638.9,Bronx,0.5,28,3.332204510175204,2.3978952727983707,1.0818051703517284,6.315133287244242,0.551359385291833,0.576604274136284,0.7607055170682526,0.43585838447996034,0.37043436032481325,0.7433628318584071,-0.2427547696339211,-0.23274215893219724,0.10354515266727078,1.6039889186576557,1.7665195063763832,1.7759722805033276,-1.059752824720207,-0.7131482916488626,1.9320061958838068
