state,county,tract_fips,county_fips,cvi_overall,cvi_baseline_all,cvi_baseline_health,cvi_baseline_social_econ,cvi_baseline_infra,cvi_baseline_env,cvi_climate_all,cvi_climate_health,cvi_climate_social_econ,cvi_climate_extreme_events,outage_rows_2014,outage_rows_2015,outage_rows_2016,outage_rows_2017,outage_rows_2018,outage_rows_2019,outage_rows_2020,outage_rows_2021,outage_rows_2022,outage_rows_2023,outage_unique_events_2014,outage_unique_events_2015,outage_unique_events_2016,outage_unique_events_2017,outage_unique_events_2018,outage_unique_events_2019,outage_unique_events_2020,outage_unique_events_2021,outage_unique_events_2022,outage_unique_events_2023,outage_rows_2014_2023,outage_unique_events_2014_2023
NY,Kings,36047032700,36047,0.497405190578903,0.530630141403687,0.489551122185603,0.606494545385654,0.342109285320546,0.684365612722945,0.453105256145859,0.504615932303928,0.510062525404434,0.344637310729213,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047032800,36047,0.553344110657903,0.588669307319797,0.577025894548993,0.653690080023606,0.629318958485928,0.494642296220662,0.506243848442043,0.47810794727433,0.548677513887792,0.491946084164006,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047032900,36047,0.513246058657276,0.558227746879646,0.525703750089162,0.620219834382958,0.436130864312603,0.650856538733859,0.453270474360783,0.53055796125347,0.523953439418878,0.305300022410001,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047033000,36047,0.591579698049478,0.641216947770422,0.636125624032617,0.843473318954687,0.634991745918865,0.450277102175517,0.525396698421553,0.429860124270942,0.556904582575057,0.589425388418659,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047033100,36047,0.480299571146101,0.499314134812951,0.442555484302667,0.50441540304386,0.389851941830081,0.660433710075194,0.454946819590301,0.54311053876698,0.516429897593923,0.305300022410001,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047033300,36047,0.478008440014219,0.504710813749506,0.450045660710546,0.539613837254598,0.386029567349874,0.643154189683007,0.442405275033836,0.50799445563877,0.513921347052736,0.305300022410001,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047033500,36047,0.480211224320533,0.509384546901169,0.422020072666744,0.577398759061902,0.380731425499974,0.657387930376058,0.441313460879685,0.509865866872892,0.508774493356163,0.305300022410001,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047033600,36047,0.498062459417524,0.48527718975484,0.442742776389245,0.52113322783583,0.558145608230201,0.419087146564083,0.515109485634437,0.435812902813859,0.492983760759972,0.616531793329481,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047033700,36047,0.470032003615252,0.483162937447752,0.385844226287585,0.552127667257081,0.35991535991681,0.634764496329533,0.452524091838585,0.535866618195788,0.516405634909967,0.305300022410001,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047033900,36047,0.5261249570098,0.577160221511938,0.573025188308745,0.625244594754595,0.445752084503101,0.664619018481312,0.458077937673615,0.553394415323647,0.517171491803534,0.303667905893665,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047034000,36047,0.577618502974904,0.646304233940881,0.738309354254425,0.801571293311596,0.600660474927398,0.444675813270105,0.486037528353601,0.419384941538532,0.549490985610089,0.489236657912183,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047034100,36047,0.505242855458975,0.555071762083416,0.55569821666876,0.637993926988335,0.3974896038733,0.629105300803269,0.438804313293055,0.503254264002984,0.509490769982515,0.303667905893665,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047034200,36047,0.608268168340273,0.687187052045679,0.761342666623937,0.827358769260109,0.699427036969605,0.460619735329064,0.503042990066398,0.442478619684816,0.578133759466547,0.488516591047832,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047034300,36047,0.55749368788504,0.641622801000643,0.653082652777389,0.777724456120715,0.51307035969452,0.622613735409947,0.445321537064237,0.511486865801419,0.520809839497627,0.303667905893665,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047034500,36047,0.501426353886796,0.539013377496445,0.503539051713547,0.563244234450168,0.445351362082011,0.643918861740053,0.451310322407264,0.543882134489185,0.506380926838942,0.303667905893665,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047034700,36047,0.53028536892095,0.59109678846078,0.546485165123196,0.687569795612799,0.477216986183276,0.653115206923851,0.449203476201177,0.532004386345706,0.511938136364161,0.303667905893665,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047034800,36047,0.579509493828138,0.594777677387652,0.518304439120353,0.680894048649036,0.588952123561879,0.590960098219341,0.559151915748787,0.472348830564196,0.605055401526896,0.600051515155268,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047034900,36047,0.524522762793782,0.574018384771049,0.534238081035003,0.6715845492563,0.454293206902617,0.635957701890274,0.458528600157427,0.549640690151303,0.522277204427312,0.303667905893665,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047035000,36047,0.518339550702612,0.537545651706512,0.450416527682633,0.643446026183585,0.571835792093525,0.484484260866305,0.492731416030746,0.404812066236548,0.562276070115311,0.51110611174038,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047035100,36047,0.526654443803675,0.588588747946268,0.545068050174857,0.704884409329577,0.468390600891085,0.636011931389555,0.44407537161355,0.510959482925966,0.517598726021019,0.303667905893665,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047035200,36047,0.565487355961136,0.590440355311471,0.718409962372806,0.649116119799346,0.542132665485661,0.452102673588073,0.532216690160689,0.428284475505199,0.580321158963978,0.58804443601289,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047035300,36047,0.50035484545926,0.534383354460401,0.480923319598168,0.61603292518986,0.431282363867145,0.609294809186432,0.454983500124406,0.540997039935235,0.520285554544317,0.303667905893665,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047035400,36047,0.509625904859784,0.516586132458634,0.387278437370502,0.570308281421381,0.546133474576442,0.56262433646621,0.50034560139465,0.450124216199871,0.585943790864709,0.464968797119372,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047035500,36047,0.529539189221428,0.585969122539487,0.539227173821909,0.692144517362535,0.471867242057588,0.640637556915917,0.454299278130682,0.537464350232751,0.521765578265631,0.303667905893665,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047035601,36047,0.495576134510864,0.511585352916482,0.450144658952871,0.590064746852896,0.504070005578698,0.502062000281461,0.474230509970042,0.405095146750578,0.561783432141075,0.455812951018473,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047035602,36047,0.52653801464081,0.527199592357857,0.43463442975755,0.588513883234084,0.613211366286398,0.472438690153395,0.52565591101808,0.501144752942495,0.610854182992373,0.464968797119372,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047035700,36047,0.524774384920538,0.590531573907971,0.599055112749479,0.692036180601709,0.486056841515679,0.584978160765019,0.437098132937293,0.502633813561274,0.504992679356939,0.303667905893665,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047035900,36047,0.559541474627125,0.634798854832297,0.623902711941614,0.732492140465377,0.554276237494042,0.628524329428155,0.45919830102023,0.548264620878204,0.525662376288821,0.303667905893665,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047036001,36047,0.51985542378983,0.548135005236036,0.581700539252577,0.637504717882916,0.52415914530605,0.449175618502603,0.482149315194887,0.455650224304134,0.534984770262054,0.455812951018473,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047036002,36047,0.543490092787005,0.587859508521984,0.610018629695967,0.6808006499905,0.585864444195966,0.474754310205504,0.484330871807034,0.458023447243673,0.530000371058056,0.464968797119372,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047036100,36047,0.574964339366268,0.662426116583451,0.658690116315149,0.76277095182361,0.563051334000275,0.66519206419477,0.458348636410024,0.563899981222935,0.507478022113472,0.303667905893665,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047036200,36047,0.536932861153902,0.580432362661509,0.552482763659222,0.685410595903807,0.567213162090491,0.516622928992516,0.478933525810425,0.415514836356039,0.556316943955864,0.464968797119372,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047036300,36047,0.560374148439275,0.63858391266385,0.597190173207175,0.711659885179465,0.606015248391148,0.639470343877614,0.456094462806508,0.548994692696904,0.515620789828956,0.303667905893665,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047036400,36047,0.515164144002506,0.538912599997437,0.39670626052616,0.652900619561508,0.576635967313598,0.529407552588481,0.483499536009264,0.43260436820988,0.552925442698541,0.464968797119372,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047036501,36047,0.558269811084158,0.633627240619567,0.658881645083857,0.698370968342101,0.521855613661134,0.655400735391176,0.45779323837028,0.565343503046245,0.506563424418262,0.301472787646333,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047036502,36047,0.569018080041399,0.653372713144929,0.632129210913379,0.69346996848937,0.56262677308286,0.725264900094106,0.456545235903359,0.566630310418788,0.501532609644957,0.301472787646333,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047036600,36047,0.56264750088563,0.601599708961355,0.56812350180372,0.731274137116756,0.536894841915302,0.570106355009644,0.510711223451328,0.462741356389875,0.604423516844738,0.464968797119372,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047036700,36047,0.532964942780162,0.602078024252247,0.514941548616175,0.598009111369696,0.599809686265857,0.695551750757261,0.440814167484047,0.518409749801725,0.502559965004084,0.301472787646333,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047036900,36047,0.566758072969475,0.647659371066256,0.612139063933178,0.716705191856634,0.609814268855934,0.651978959619278,0.4588896755071,0.555233483517194,0.519962755357773,0.301472787646333,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047037000,36047,0.495906256998222,0.513656793463813,0.39589220820199,0.590673481320247,0.500945468542424,0.567116015790592,0.472238875044099,0.501598526401343,0.519663412793511,0.395454685937444,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047037100,36047,0.530794610190349,0.585819397058235,0.521904332189893,0.66417652428588,0.561649775910902,0.595546955846265,0.457428227699834,0.556660580352503,0.514151315100667,0.301472787646333,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047037300,36047,0.565190559663452,0.645531325897247,0.594285552157739,0.634498774700932,0.713469008014192,0.639871968716125,0.458069538018391,0.558693165936325,0.514042660472516,0.301472787646333,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047037401,36047,0.508242667686233,0.526836588269347,0.389785523753853,0.665786435903295,0.510631609848718,0.541142783571524,0.483450773575414,0.537262793353867,0.517634841434931,0.395454685937444,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047037402,36047,0.535351995901437,0.558827326882387,0.484979019037152,0.64341449285506,0.560163891001387,0.546751904635948,0.504051554593504,0.527606845811825,0.519579020849316,0.464968797119372,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047037500,36047,0.514381097428947,0.566738809716161,0.522518148660635,0.615010977014474,0.514484866092684,0.614941247096851,0.444570814379329,0.522941932081484,0.50929772341017,0.301472787646333,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047037700,36047,0.522147356811672,0.567883807680338,0.515388215853443,0.561100993732513,0.59289969812885,0.602146323006546,0.461165422320116,0.568801530498794,0.513221948815223,0.301472787646333,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047037900,36047,0.52071051352382,0.574971303904588,0.557866480482409,0.570104582391595,0.564168058554732,0.607746094189618,0.44836279301613,0.530115149170991,0.513500442231065,0.301472787646333,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047038100,36047,0.537602154685813,0.600343564377421,0.548801432503963,0.664771398556629,0.564706162317223,0.623095264131868,0.45394694176367,0.537464350232751,0.520708569164593,0.303667905893665,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047038200,36047,0.585075973905368,0.659428832148992,0.573410088934697,0.819521767791646,0.691135943944959,0.553647527924665,0.485938829580536,0.517543941089049,0.535662015614217,0.404610532038343,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047038300,36047,0.501235451833734,0.537912925575887,0.441796169064683,0.554061886821162,0.54185552623411,0.613938120183591,0.452332153510864,0.53783329782696,0.515495256811967,0.303667905893665,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047038500,36047,0.502044375191071,0.548083661469333,0.476060554189841,0.593288557925304,0.521633163199662,0.601352370562524,0.440658660153388,0.505964856870203,0.512343217696296,0.303667905893665,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047038600,36047,0.506468509859334,0.527468782247902,0.388855381437094,0.624286567293488,0.547444833312309,0.549288346948715,0.478468146674576,0.537417905964294,0.502531848121991,0.395454685937444,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047038700,36047,0.536391183111606,0.591096339191065,0.545348950440666,0.601464719876146,0.576303840497254,0.641267845950192,0.46345097500566,0.572267742197403,0.516612395173244,0.301472787646333,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047038800,36047,0.502137500460243,0.522380645340193,0.383366068105723,0.653966745030077,0.508199676691282,0.543990091533689,0.47514664062031,0.523461648841087,0.506523587082399,0.395454685937444,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047038900,36047,0.506205767060533,0.534266834398502,0.397713734960268,0.552746757164975,0.540654754475097,0.645952090993666,0.468791010609907,0.510711230599721,0.51140386574125,0.384257935488751,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047039000,36047,0.481955519441955,0.494423070929649,0.446752705307841,0.527651810502521,0.415693454487434,0.5875943134208,0.465332117458363,0.50480547962193,0.495736186815714,0.395454685937444,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047039100,36047,0.516080236421724,0.555270292850548,0.438390305524712,0.635065797232663,0.469167145288506,0.678457923356311,0.463826827849959,0.49945162861948,0.509966037688978,0.382062817241419,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047039200,36047,0.515505753874784,0.541021443396148,0.442531667660803,0.59317412351718,0.550646270959839,0.577733711446771,0.481484834512965,0.55238627287054,0.497338578856111,0.394729651812245,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047039300,36047,0.524671758740501,0.579149464319439,0.448452661518771,0.640750589156791,0.559843840975763,0.66755076562643,0.452034817968585,0.541939276894021,0.512692389365401,0.301472787646333,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047039400,36047,0.522981121965714,0.565074857142152,0.505201174463325,0.614234360287429,0.553754871498857,0.587109022318997,0.466856141730463,0.506558252119759,0.499280521259384,0.394729651812245,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047039500,36047,0.554212024168685,0.62539096123161,0.54409930417448,0.688020083016921,0.593052969441294,0.676391488293745,0.459306774751452,0.563057858803714,0.51338967780431,0.301472787646333,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047039600,36047,0.494942246246996,0.508771091343431,0.43105779201592,0.486049078857529,0.545078986021522,0.572898508478753,0.476503786118415,0.544301028052011,0.490480678490991,0.394729651812245,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047039700,36047,0.55100862147314,0.623556657695569,0.564301615373838,0.634126802317491,0.599688232740243,0.696109980350704,0.454277906509902,0.550783615619351,0.510577316264022,0.301472787646333,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047039800,36047,0.519324039180617,0.559899914907999,0.427350407986063,0.668437916065395,0.57389265992404,0.569918675656499,0.465222871544108,0.507969776874649,0.492969185945431,0.394729651812245,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047039900,36047,0.53179796622651,0.595337425628514,0.513702767382723,0.616009958926926,0.597290096714266,0.654346879490139,0.447078687023838,0.527446428211446,0.512316845213735,0.301472787646333,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047040000,36047,0.515861979501422,0.554499994020095,0.455810898441496,0.609235102875215,0.548698824392284,0.604255150371385,0.464344626809858,0.501346468409398,0.496957760207932,0.394729651812245,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047040100,36047,0.539220120099011,0.604071998443728,0.4916421071327,0.69945577472312,0.587401591700035,0.637788520219058,0.452750948972721,0.545643646377519,0.511136412894312,0.301472787646333,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047040200,36047,0.521835733517337,0.556598062672601,0.4546880029887,0.607559308947273,0.597894379821674,0.566250558932758,0.475485961310317,0.536328239876041,0.494674958117466,0.395454685937444,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047040300,36047,0.549201696861268,0.615820412008147,0.505381870788867,0.670647653317903,0.648314094732676,0.638938029193141,0.460376743332096,0.567704537395559,0.511952904954395,0.301472787646333,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047040400,36047,0.500640507461951,0.524507499863558,0.42099192879153,0.532100782274138,0.559041221322772,0.585896067065794,0.468817850926475,0.502878205437369,0.508845695529812,0.394729651812245,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047040500,36047,0.524203257398213,0.564120310939716,0.457976523950102,0.604671141243325,0.547105071854414,0.646728506711022,0.470980519342875,0.609837000202906,0.501631770179386,0.301472787646333,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047040600,36047,0.525988417711866,0.568560934817108,0.497127924530577,0.604586342680863,0.587224521089895,0.585304950967096,0.469225061571543,0.500415792746834,0.51252974015555,0.394729651812245,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047040700,36047,0.480022607995115,0.496822549525606,0.42793741786479,0.606024547687623,0.392982166466897,0.560346066083115,0.45762268595446,0.539750868568506,0.500452499578811,0.332664689716064,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047040800,36047,0.497501955762701,0.510387935370782,0.376363446299558,0.552001264164768,0.532746438150694,0.580440592868107,0.480320649618594,0.531356880711843,0.514875416331695,0.394729651812245,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047040900,36047,0.543439481373004,0.610736686221682,0.536177721487846,0.66547948867129,0.623171475227711,0.618118059499882,0.4537098749081,0.530353420804637,0.512700828559821,0.318075375359842,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047041000,36047,0.528063922483431,0.569009483596846,0.528008648709449,0.689481465985062,0.471077939040405,0.587469880652469,0.473469840998877,0.523612883636254,0.502678162523705,0.39411847683667,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047041100,36047,0.541205965470206,0.599680075728145,0.471104467424308,0.646264827776629,0.625626417303417,0.655724590408227,0.463240485126286,0.578965712912589,0.509282954819936,0.301472787646333,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047041200,36047,0.482400738484411,0.491238867152286,0.401557465558947,0.539959355460808,0.439613371580892,0.583825276008499,0.470616566927244,0.503785614208369,0.513945609736692,0.39411847683667,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047041300,36047,0.530742577887572,0.584778869145374,0.477006336738988,0.64672018015725,0.601169111454515,0.614219848230743,0.458694189543837,0.563287705813638,0.51132207517154,0.301472787646333,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047041401,36047,0.508705997893587,0.534618119001972,0.515691141773215,0.665080890898633,0.402942233374307,0.554758209961733,0.474156503082407,0.52636225465608,0.501988777754471,0.39411847683667,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047041402,36047,0.491673916835089,0.503774532455027,0.466489443859816,0.522783349923585,0.428278107646546,0.59754722839016,0.475539762675172,0.527036994511439,0.504852641701833,0.394729651812245,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047041500,36047,0.527774776814321,0.566729328286986,0.492823502923138,0.616131103529936,0.508308065670992,0.649654641023877,0.475835374850769,0.533047344649471,0.512395962661417,0.382062817241419,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047041600,36047,0.523795694637918,0.552188043907759,0.526392345006123,0.557931787071487,0.543590757017275,0.58083728653615,0.485939228944797,0.543397497096271,0.510547779083554,0.403872410654565,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047041700,36047,0.568516012422375,0.645702012456553,0.597837718566765,0.737772205240855,0.599468724098762,0.647729401919829,0.465601345710138,0.50306997304835,0.511671246840645,0.382062817241419,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047041800,36047,0.550797168267843,0.605941731951543,0.583290042156942,0.669375810951643,0.566853930295847,0.604247144401739,0.477271083356243,0.523275513708574,0.514419259523485,0.39411847683667,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047041900,36047,0.549836003973399,0.609952502863161,0.500312483829835,0.680848645793285,0.597424973160805,0.661223908668719,0.469680672120383,0.515560073212367,0.511419125907364,0.382062817241419,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047042000,36047,0.490335384427111,0.504361090824193,0.368323544736133,0.542948294144,0.512130809689703,0.594041714726937,0.471634442564334,0.51086262705912,0.509922223797211,0.39411847683667,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047042100,36047,0.56440079015145,0.631154049216946,0.546228161936292,0.698139543664817,0.612588437035274,0.6676600542314,0.475396444730789,0.531376108123914,0.512750408827035,0.382062817241419,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047042200,36047,0.499045442758976,0.51668091543011,0.418218353011531,0.626908546232914,0.413721529989483,0.607875232486511,0.475531479197464,0.512805412504724,0.519670548250999,0.39411847683667,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047042300,36047,0.514312276353356,0.556116217563169,0.481167562559809,0.6406050583223,0.469746331743,0.632945917627566,0.458573688073607,0.555555859811077,0.51869241676341,0.301472787646333,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047042400,36047,0.506055693311542,0.538081987824462,0.433579898489345,0.591146034717251,0.54082668474814,0.586775333343113,0.463353967294315,0.481038349889188,0.515641887815005,0.393381664178751,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047042500,36047,0.465538563085955,0.46625082434543,0.348059815958283,0.536114423077053,0.3470748929302,0.633754165416184,0.464588881406656,0.497274762385678,0.514429064592872,0.382062817241419,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047042600,36047,0.508545657213785,0.53546584066083,0.433537026484621,0.628355557501982,0.488794572935034,0.591176205721682,0.472652079284392,0.500202512907496,0.523024073133434,0.394729651812245,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047042700,36047,0.520976329886819,0.5625651455128,0.472627794305362,0.584140467852191,0.503123423377136,0.690368896516512,0.465524575718843,0.488143919319321,0.52563017793787,0.382799629899338,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047042800,36047,0.513019521428007,0.538309213684711,0.400648362045466,0.62976722219577,0.550144322943188,0.57267694755442,0.479299931752402,0.51708264273726,0.526087500707701,0.394729651812245,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047042900,36047,0.525672441734298,0.564946069537517,0.494404355499017,0.653508628956722,0.46407047908496,0.64780081460937,0.47330760466334,0.50883436801355,0.529025628735051,0.382062817241419,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
