tract_fips,beta,p
36005019400,1.6735713483776808,0.0004053070535037047
36005019500,1.6735713483776808,0.0004053070535037047
36005019700,1.6735713483776808,0.0004053070535037047
36005019900,1.6735713483776808,0.0004053070535037047
36005020000,1.6735713483776808,0.0004053070535037047
36005020100,1.6735713483776808,0.0004053070535037047
36005020200,1.6735713483776808,0.0004053070535037047
36005020400,1.6735713483776808,0.0004053070535037047
36005020501,1.6735713483776808,0.0004053070535037047
36005020502,1.6735713483776808,0.0004053070535037047
36005020601,1.6735713483776808,0.0004053070535037047
36005020900,1.6735713483776808,0.0004053070535037047
36005021001,1.6735713483776808,0.0004053070535037047
36005021002,1.6735713483776808,0.0004053070535037047
36005021100,1.6735713483776808,0.0004053070535037047
36005021200,1.6735713483776808,0.0004053070535037047
36005021301,1.6735713483776808,0.0004053070535037047
36005021302,1.6735713483776808,0.0004053070535037047
36005021501,1.6735713483776808,0.0004053070535037047
36005021502,1.6735713483776808,0.0004053070535037047
36005021601,1.6735713483776808,0.0004053070535037047
36005021602,1.6735713483776808,0.0004053070535037047
36005021700,1.6735713483776808,0.0004053070535037047
36005021800,1.6735713483776808,0.0004053070535037047
36005021900,1.6735713483776808,0.0004053070535037047
36005022000,1.6735713483776808,0.0004053070535037047
36005022101,1.6735713483776808,0.0004053070535037047
36005022102,1.6735713483776808,0.0004053070535037047
36005022200,1.6735713483776808,0.0004053070535037047
36005022300,1.6735713483776808,0.0004053070535037047
36005022401,1.6735713483776808,0.0004053070535037047
36005022403,1.6735713483776808,0.0004053070535037047
36005022404,1.6735713483776808,0.0004053070535037047
36005022500,1.6735713483776808,0.0004053070535037047
36005022701,1.6735713483776808,0.0004053070535037047
36005022702,1.6735713483776808,0.0004053070535037047
36005022703,1.6735713483776808,0.0004053070535037047
36005022800,1.6735713483776808,0.0004053070535037047
36005022901,1.6735713483776808,0.0004053070535037047
36005022902,1.6735713483776808,0.0004053070535037047
36005023000,1.6735713483776808,0.0004053070535037047
36005023100,1.6735713483776808,0.0004053070535037047
36005023200,1.6735713483776808,0.0004053070535037047
36005023301,1.6735713483776808,0.0004053070535037047
36005023302,1.6735713483776808,0.0004053070535037047
36005023501,1.6735713483776808,0.0004053070535037047
36005023502,1.6735713483776808,0.0004053070535037047
36005023600,1.6735713483776808,0.0004053070535037047
36005023702,1.6735713483776808,0.0004053070535037047
36005023703,1.6735713483776808,0.0004053070535037047
36005023704,1.6735713483776808,0.0004053070535037047
36005023800,1.6735713483776808,0.0004053070535037047
36005023900,1.6735713483776808,0.0004053070535037047
36005024000,1.6735713483776808,0.0004053070535037047
36005024100,1.6735713483776808,0.0004053070535037047
36005024300,1.6735713483776808,0.0004053070535037047
36005024400,1.6735713483776808,0.0004053070535037047
36005024501,1.6735713483776808,0.0004053070535037047
36005024502,1.6735713483776808,0.0004053070535037047
36005024600,1.6735713483776808,0.0004053070535037047
36005024700,1.6735713483776808,0.0004053070535037047
36005024800,1.6735713483776808,0.0004053070535037047
36005024900,1.6735713483776808,0.0004053070535037047
36005025000,1.6735713483776808,0.0004053070535037047
36005025100,1.6735713483776808,0.0004053070535037047
36005025200,1.6735713483776808,0.0004053070535037047
36005025300,1.6735713483776808,0.0004053070535037047
36005025400,1.6735713483776808,0.0004053070535037047
36005025500,1.6735713483776808,0.0004053070535037047
36005025600,1.6735713483776808,0.0004053070535037047
36005025700,1.6735713483776808,0.0004053070535037047
36005026100,1.6735713483776808,0.0004053070535037047
36005026300,1.6735713483776808,0.0004053070535037047
36005026400,1.6735713483776808,0.0004053070535037047
36005026500,1.6735713483776808,0.0004053070535037047
36005026601,1.6735713483776808,0.0004053070535037047
36005026602,1.6735713483776808,0.0004053070535037047
36005026701,1.6735713483776808,0.0004053070535037047
36005026702,1.6735713483776808,0.0004053070535037047
36005026900,1.6735713483776808,0.0004053070535037047
36005027300,1.6735713483776808,0.0004053070535037047
36005027401,1.6735713483776808,0.0004053070535037047
36005027402,1.6735713483776808,0.0004053070535037047
36005027600,1.6735713483776808,0.0004053070535037047
36005027700,1.6735713483776808,0.0004053070535037047
36005027900,1.6735713483776808,0.0004053070535037047
36005028100,1.6735713483776808,0.0004053070535037047
36005028300,1.6735713483776808,0.0004053070535037047
36005028400,1.6735713483776808,0.0004053070535037047
36005028500,1.6735713483776808,0.0004053070535037047
36005028600,1.6735713483776808,0.0004053070535037047
36005028700,1.6735713483776808,0.0004053070535037047
36005028800,1.6735713483776808,0.0004053070535037047
36005028900,1.6735713483776808,0.0004053070535037047
36005029301,1.6735713483776808,0.0004053070535037047
36005029302,1.6735713483776808,0.0004053070535037047
36005029500,1.6735713483776808,0.0004053070535037047
36005029600,1.6735713483776808,0.0004053070535037047
36005029700,1.6735713483776808,0.0004053070535037047
36005030000,1.6735713483776808,0.0004053070535037047
36005030100,1.6735713483776808,0.0004053070535037047
36005030200,1.6735713483776808,0.0004053070535037047
36005030701,1.6735713483776808,0.0004053070535037047
36005030900,1.6735713483776808,0.0004053070535037047
36005031000,1.6735713483776808,0.0004053070535037047
36005031200,1.6735713483776808,0.0004053070535037047
36005031400,1.6735713483776808,0.0004053070535037047
36005031600,1.6735713483776808,0.0004053070535037047
36005031800,1.6735713483776808,0.0004053070535037047
36005031900,1.6735713483776808,0.0004053070535037047
36005032300,1.6735713483776808,0.0004053070535037047
36005032400,1.6735713483776808,0.0004053070535037047
36005032600,1.6735713483776808,0.0004053070535037047
36005032800,1.6735713483776808,0.0004053070535037047
36005033000,1.6735713483776808,0.0004053070535037047
36005033201,1.6735713483776808,0.0004053070535037047
36005033202,1.6735713483776808,0.0004053070535037047
36005033400,1.6735713483776808,0.0004053070535037047
36005033500,1.6735713483776808,0.0004053070535037047
36005033600,1.6735713483776808,0.0004053070535037047
36005033700,1.6735713483776808,0.0004053070535037047
36005033800,1.6735713483776808,0.0004053070535037047
36005034000,1.6735713483776808,0.0004053070535037047
36005034200,1.6735713483776808,0.0004053070535037047
