tract_fips,n_years,occ_spearman_rho,occ_spearman_p,dur_spearman_rho,dur_spearman_p,occ_spearman_q,dur_spearman_q,occ_sig_05,occ_sig_01,dur_sig_05,dur_sig_01
36047111000,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047111600,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047111800,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047112000,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047112200,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047112400,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047112600,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047112800,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047113000,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047113200,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047113400,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047114201,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047114202,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047114400,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047114600,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047115000,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047115200,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047115600,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047115800,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047116000,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047116200,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047116400,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047116600,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047116800,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047117000,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047117201,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047117202,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047117400,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047117601,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047117602,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047117800,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047118000,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047118201,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047118202,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047118400,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047118600,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047118800,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047119000,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047119200,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047119400,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047119600,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047119800,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047120000,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047120200,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047120800,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047121000,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047121400,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047122000,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047123700,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047150200,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047152200,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36047990100,10,0.6213377552190162,0.05517518255110524,-0.17752507291971892,0.6236726920372664,0.06362755094191284,0.8099610887157981,False,False,False,False
36061000100,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061000201,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061000202,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061000500,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061000600,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061000700,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061000800,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061000900,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
